SapBasicMatNum,Crop,CropType,Phase,MdId,MpgDesc,MarketProductName,WorldArea,xabci
11715084,PEPPER,,5C,3648c901-d182-453d-a2e4-4606d8ae5a61,"HYB PEPPER, SWEET",DR0719PB,AMPAC,
11172485,PEPPER,pepper_croptype_sweet,5C,55b2b1c0-fddb-41e2-bde7-0a091c7fd5a2,"HYB PEPPER, SWEET",HUGO,ASIA,
11627286,PEPPER,,5C,1e0492f3-7eaf-4c96-a32b-feba5623ed21,"HYB PEPPER, SWEET",DR0713PB,AMPAC,
11986152,PEPPER,pepper_croptype_sweet,5C,6ee40de1-53e3-4f5b-9755-5ab6ed5a132d,"HYB PEPPER, SWEET",TURNPIKE,AMPAC,
10806294,PEPPER,pepper_croptype_sweet,5C,149ed781-f7a4-4445-adc9-b08397ffc2eb,"HYB PEPPER, SWEET",KEY WEST,AMPAC,
10840146,PEPPER,pepper_croptype_sweet,5C,5ebfaeb8-9939-47a1-a5c2-1e1c0ee5f86f,"HYB PEPPER, SWEET",BIG BERTHA,AMPAC,
10782102,PEPPER,pepper_croptype_sweet,5C,ee226362-ea61-4abc-ae9e-b8cdbba1bd03,"HYB PEPPER, SWEET",GIANT MARCONI,AMPAC,
10767879,PEPPER,pepper_croptype_sweet,5C,2f7cb970-02e6-40d2-93d0-644b94292959,"HYB PEPPER, SWEET",PS 09941819,AMPAC,
10803341,PEPPER,pepper_croptype_sweet,5C,dccbcb7a-00dd-49dc-85f2-be0b9b2951c2,"HYB PEPPER, SWEET",RAMIRO,EMEA,
20016876,PEPPER,pepper_croptype_sweet,5C,,"HYB PEPPER, SWEET",GREEN MACHINE,AMPAC,
11203794,SPINACH,,5C,,HYB SPINACH,CALADONIA,EMEA,
11477130,SPINACH,,5C,86b48f34-76be-4e18-8d79-b280b0781a9f,HYB SPINACH,SV1714VC,AMPAC,
10762186,SPINACH,,5C,,HYB SPINACH,SOLOMON,EMEA,
11203796,SPINACH,,5C,4adaf22e-17da-49c9-ab87-a829da0c222c,HYB SPINACH,MOLOKAI,AMPAC,
10782208,SPINACH,,5C,e6b893e8-a278-4e2f-9dc3-b76aeeb58253,HYB SPINACH,RS 06661470,EMEA,
11206110,SPINACH,,5C,a78ba98d-5a77-4c40-b2d3-d94e4a63390c,HYB SPINACH,RS 06683549,AMPAC,
11477130,SPINACH,,5C,611086ac-dbca-43f8-ab91-8e1f8659f137,HYB SPINACH,SV1714VC,EMEA,
12540800,SPINACH,,5C,,HYB SPINACH,JAVA,ASIA,
10762186,SPINACH,,5C,7c933614-326f-447c-8dcb-d93cb335c29c,HYB SPINACH,SOLOMON,AMPAC,
12540806,SPINACH,,5C,78cbbc84-86be-4118-b245-d9d5be6557b3,HYB SPINACH,MIDWAY,EMEA,
12686512,SPINACH,,5C,3fea4b7c-64ef-4201-85d3-f5dc4b338688,HYB SPINACH,BYLOT,EMEA,
12686514,SPINACH,,5C,e2545cda-9809-42fc-b4f4-605bcffd71a1,HYB SPINACH,SVVC5593,EMEA,
11206110,SPINACH,,5C,aa04b358-2ab0-4818-8ea3-b2c17b457f65,HYB SPINACH,RS 06683549,EMEA,
12728883,SPINACH,,5C,05732474-6ba1-4b15-947d-29eb8706244e,HYB SPINACH,SVVC5761,EMEA,
12728883,SPINACH,,5C,,HYB SPINACH,GIPETO,ASIA,
10766190,SPINACH,,5C,16df5b06-2a43-4f96-8da9-c9d321551b9c,HYB SPINACH,BALLET,EMEA,
11477038,SPINACH,,5C,,HYB SPINACH,SV2141VB,EMEA,
11203790,SPINACH,,5C,,HYB SPINACH,RX 06681652,EMEA,
12540800,SPINACH,,5C,,HYB SPINACH,JAVA,AMPAC,
10832744,SPINACH,,5C,b6add128-a614-4374-b621-242236d02064,HYB SPINACH,FALCON,EMEA,
10833832,SPINACH,,5C,16acaefb-9f20-4a08-b14f-813e29424cac,HYB SPINACH,AVENGER,AMPAC,
10904130,SPINACH,,5C,,HYB SPINACH,ZANZIBAR,EMEA,
11993056,SPINACH,,5C,1b9b156a-84b8-4d38-b6ed-eb6a6cf8276a,HYB SPINACH,SV5777VA,ASIA,
11203788,SPINACH,,5C,,HYB SPINACH,SV3523VC,EMEA,
12540800,SPINACH,,5C,,HYB SPINACH,JAVA,EMEA,
11206110,SPINACH,,5C,,HYB SPINACH,RS 06683549,ASIA,
12514788,SPINACH,,5C,,HYB SPINACH,SVVA0985,ASIA,
11139994,SQUASH,,5C,7be72548-c31b-4ff9-af55-e6166002811c,HYB SQUASH,EX 04847330,EMEA,
10784476,SQUASH,,5C,a2843a27-4f58-4338-9c8f-f688c82c47d7,HYB SQUASH,GREYZINI,EMEA,
10809239,SQUASH,,5C,8d7d5cd0-7f57-4e88-9be4-5dfd10e586d5,HYB SQUASH,GHEPPIO,EMEA,
10837970,SQUASH,,5C,,HYB SQUASH,SCILLY,EMEA,C
10762668,SQUASH,,5C,2443b155-58c8-4dcc-b5ff-64f28eda8bc2,HYB SQUASH,SCARLA,EMEA,
10784476,SQUASH,,5C,61c60af1-d78d-4490-9be4-d1bc513aed96,HYB SQUASH,GREYZINI,AMPAC,
10817545,SQUASH,,5C,612503dd-f386-4b24-b90b-6266285111da,HYB SQUASH,RX-4713127,AMPAC,
10765457,SQUASH,,5C,904b2ca4-aef2-40d7-8f03-cab791c8a629,HYB SQUASH,GREEN ECLIPSE,ASIA,
10791054,SQUASH,,5C,6b9d6f77-e8e7-477b-b93f-9502431ce9aa,HYB SQUASH,CANESI,AMPAC,
10819700,SQUASH,,5C,8968c143-fa58-4045-bdba-d31e04f61867,HYB SQUASH,AMBASSADOR,EMEA,
10771019,SQUASH,,5C,02713600-2ddb-46ab-84ad-07b9438be9d2,HYB SQUASH,BENGAL,EMEA,
10836504,SQUASH,,5C,d4e10d60-490f-4301-a328-76bc7381ab9e,HYB SQUASH,VITORIA,AMPAC,
10809784,SQUASH,,5C,,HYB SQUASH,TOP KAPI,EMEA,C
11277230,SQUASH,,5C,,HYB SQUASH,SV9054YG,EMEA,C
10810729,SQUASH,,5C,b0a6213d-f237-4091-a51c-a25b3b9747b9,HYB SQUASH,LEEN,EMEA,
10765457,SQUASH,,5C,f8eff71b-c162-4f2b-a637-754b98cc9caf,HYB SQUASH,VALIANT,EMEA,
10762669,SQUASH,,5C,a4834422-8e66-4d53-a5db-f5c9970cee7e,HYB SQUASH,EARLY BUTTERNUT,AMPAC,
10762668,SQUASH,,5C,554e4cbb-c292-4b4b-963c-0007c3596f4e,HYB SQUASH,CLARITA,AMPAC,
10804531,SQUASH,,5C,,HYB SQUASH,PX 13067051,AMPAC,
10834595,SQUASH,,5C,,HYB SQUASH,TERMINATOR,AMPAC,
10798912,SQUASH,,5C,aabc5c91-56f8-4365-bb23-90ada42a4538,HYB SQUASH,COMMANDER,AMPAC,
10836640,SQUASH,,5C,2a10571a-cfdb-4f82-baa6-51b570001664,HYB SQUASH,GOLD RUSH,EMEA,
10836640,SQUASH,,5C,09f57ce9-19ce-4d3e-8440-ec928efe229d,HYB SQUASH,GOLD RUSH,AMPAC,
10782315,SQUASH,,5C,6a861cd4-29b2-4793-9437-688d45468bc3,HYB SQUASH,ANITA,EMEA,
10814131,SQUASH,,5C,a3fc2570-d276-41cb-8c48-52e042f9790b,HYB SQUASH,MAYADAH,EMEA,
10809784,SQUASH,,5C,eb2ded82-c54b-48db-a3b4-a8969ba24763,HYB SQUASH,TOP KAPI,AMPAC,
11056473,SWEET CORN,,5C,,HYB SWEET CORN,SV6881SN,ASIA,
12349542,SWEET CORN,,5C,0bb352be-1881-4ff7-b3a8-3b6c4b116964,HYB SWEET CORN,SVSK0391,AMPAC,
10791426,SWEET CORN,,5C,,HYB SWEET CORN,TEMPTATION,AMPAC,
10893004,SWEET CORN,,5C,c37574ec-d2a1-4791-a847-8b66c4be1306,HYB SWEET CORN,XP 08705808,AMPAC,
10823861,SWEET CORN,,5C,,HYB SWEET CORN,MERIT,EMEA,
11732963,SWEET CORN,,5C,,HYB SWEET CORN,SV1514SK,AMPAC,
12367882,SWEET CORN,,5C,0e20bb6a-ca09-47f6-90ef-f34f2eac8140,HYB SWEET CORN,SVSN1143,AMPAC,
10772536,SWEET CORN,,5C,9c5970c1-6ddc-4d64-a1ef-8c050a9ca0a6,HYB SWEET CORN,CHASE,AMPAC,
12653125,SWEET CORN,,5C,,HYB SWEET CORN,WILLINGER,EMEA,
11037482,SWEET CORN,,5C,,HYB SWEET CORN,QHW6RH1229,AMPAC,
10820371,SWEET CORN,,5C,5209ba5c-3f6c-49e2-b1c6-b4be203e5552,HYB SWEET CORN,BASIN R,AMPAC,
10759295,SWEET CORN,,5C,421a8b38-9006-4f54-8715-a6249023d18d,HYB SWEET CORN,SHIMMER,AMPAC,
11732963,SWEET CORN,,5C,,HYB SWEET CORN,SV1514SK,EMEA,
11585448,SWEET CORN,,5C,,HYB SWEET CORN,SV1365SK,AMPAC,
10820371,SWEET CORN,,5C,,HYB SWEET CORN,BASIN R,EMEA,
12514820,SWEET CORN,,5C,a68d23e3-8322-4cee-9ed4-f1e427407adf,HYB SWEET CORN,INCEPTION,ASIA,
11048025,TOMATO,,5C,91a6f4fe-2455-438a-bc21-bcf1121e9212,"HYB TOMATO, FMKT DET",SAKSHAM,ASIA,
10783539,TOMATO,,5C,7663e262-6431-4189-a646-27f47dac8076,"HYB TOMATO, FMKT DET",YAQUI,EMEA,
10783539,TOMATO,,5C,47e06a2a-f059-4e42-b7c2-7b00e5fe0376,"HYB TOMATO, FMKT DET",SM-16,AMPAC,
10795521,TOMATO,,5C,552f79bd-dde9-4f76-a6eb-1b606c7bfdd0,"HYB TOMATO, FMKT DET",EL COYA,AMPAC,
10823261,TOMATO,,5C,4180f798-6334-460b-a686-805a1775a9a2,"HYB TOMATO, FMKT DET",ARGOS,AMPAC,
10809288,TOMATO,,5C,d083bdc4-1dcf-45fe-976e-c08f7e0480f8,"HYB TOMATO, FMKT DET",CELEBRITY,AMPAC,
12332173,TOMATO,,5C,6dd845a1-1eef-4223-b9d5-5c177c402aa7,"HYB TOMATO, FMKT DET",REVENANT,EMEA,
11230281,TOMATO,,5C,bf26abe7-8428-4016-8394-42fd9fbb4776,"HYB TOMATO, FMKT DET",BULLSEYE F1,AMPAC,
12494220,TOMATO,,5C,e6df2f33-833d-43d7-b2eb-271fb01384c6,"HYB TOMATO, FMKT DET",TARIQUIA,AMPAC,
10797360,TOMATO,,5C,,"HYB TOMATO, FMKT DET",PICUS,AMPAC,
12332173,TOMATO,,5C,ce4d938a-762f-40be-a7fd-91a5e44c0c80,"HYB TOMATO, FMKT DET",REVENANT,AMPAC,
11197723,TOMATO,,5C,e3c6e10b-8223-4f24-892a-db9bcb75cde8,"HYB TOMATO, FMKT DET",DRD 8564,AMPAC,
12318990,TOMATO,,5C,bb848a31-c125-489b-8107-b2180d5eb674,"HYB TOMATO, FMKT DET",SV7002TD,EMEA,
10768504,TOMATO,,5C,ec8ee682-1c6a-4438-9d0f-415410948163,"HYB TOMATO, FMKT DET",PS 550,EMEA,
10823261,TOMATO,,5C,e030ced4-d88a-48cc-8640-4d1247ba1f78,"HYB TOMATO, FMKT DET",MIRSINI,EMEA,
10779464,TOMATO,,5C,,"HYB TOMATO, FMKT DET",ROHIT 2,ASIA,
10780114,TOMATO,,5C,b16bade2-4057-41dc-9aa3-1139277b6ae4,"HYB TOMATO, FMKT DET",CRIOLLO,AMPAC,
12587872,TOMATO,,5C,05269986-f8c4-4a85-80da-53406c19b575,"HYB TOMATO, FMKT DET",DURG,ASIA,
10768522,TOMATO,,5C,a3427ac8-e84e-4c5e-b102-3f141a80cacf,"HYB TOMATO, FMKT DET",LOUBANA,EMEA,
10890840,TOMATO,,5C,ebf78b35-1263-43ba-84bf-1b6e7f7120d7,"HYB TOMATO, FMKT DET",HEATMASTER,ASIA,
10821323,TOMATO,,5C,775032a5-894d-404d-92f7-8e333c47e3db,"HYB TOMATO, FMKT DET",BILTMORE,AMPAC,
10795521,TOMATO,,5C,e7541b6c-01a5-4867-afc4-1a5f9dbc96ad,"HYB TOMATO, FMKT DET",ASSILA,EMEA,
12417343,TOMATO,,5C,3b4fc136-5c34-4725-bcee-511178d756d0,"HYB TOMATO, FMKT DET",JAMESTOWN,AMPAC,
12402150,TOMATO,,5C,3e7e9021-6f17-476c-946c-b38f613eab3d,"HYB TOMATO, FMKT DET",HORSLEY,ASIA,
11197723,TOMATO,,5C,20ffcd28-0e88-49fe-8986-7cd4ff2ac3d8,"HYB TOMATO, FMKT DET",KISMAT,EMEA,
10771587,TOMATO,,5C,,"HYB TOMATO, FMKT DET",FLORIDA 47 R,AMPAC,
11243928,TOMATO,,5C,a9f7b7d0-cf5f-4828-aa40-7bb3adc7926d,"HYB TOMATO, FMKT DET",SV8320TD,EMEA,
10890840,TOMATO,,5C,c8673a1d-0ede-44dc-81d8-08be5cd9d88c,"HYB TOMATO, FMKT DET",HEATMASTER,AMPAC,
12413494,TOMATO,,5C,fee6cf02-c58c-45c7-9a9f-7acf634d2fa8,"HYB TOMATO, FMKT DET",KAUSHAL,ASIA,
12896947,TOMATO,,5C,7f28a0f8-6fae-4e77-86f8-93e099b11173,"HYB TOMATO, FMKT DET",KAUSTUBH,ASIA,
11100640,TOMATO,,5C,ceb90dd7-8788-44ea-bad0-1d31b404d295,"HYB TOMATO, FMKT DET",DRD 8537,AMPAC,
10790036,TOMATO,,5C,,"HYB TOMATO, FMKT DET",FIRENZE,EMEA,
11977653,TOMATO,,5C,c500db1d-78ea-4bf8-9ae2-9a09c1b13e88,"HYB TOMATO, FMKT DET",SOUTHERN RIPE,AMPAC,
10768522,TOMATO,,5C,6489b578-dd33-40c5-b152-5d859eaa40d2,"HYB TOMATO, FMKT DET",SHOUROUQF1,AMPAC,
10896724,TOMATO,,5C,ba062e14-b447-4a31-8d92-0119b07340ee,"HYB TOMATO, FMKT DET",FLORIDA 91,AMPAC,
11627479,TOMATO,,5C,9f07b3e2-6540-4e52-b613-9a62c1107a70,"HYB TOMATO, FMKT IND",SV7845TH,ASIA,
11644700,TOMATO,,5C,9880fbd8-2ea6-405f-bdb6-75928b32579f,"HYB TOMATO, FMKT IND",PHANTASIA,EMEA,
10800880,TOMATO,,5C,fb19ec1c-7230-4d61-a9b9-713cb174ae0a,"HYB TOMATO, FMKT IND",MELODIA,AMPAC,
11685715,TOMATO,,5C,69af0dcb-73dd-4f84-bfa1-1e8e055d9d67,"HYB TOMATO, FMKT IND",SV0313TG,ASIA,
11732773,TOMATO,,5C,,"HYB TOMATO, FMKT IND",SV6112TH,EMEA,
11627429,TOMATO,,5C,,"HYB TOMATO, FMKT IND",SPORTIVO,EMEA,
11748352,TOMATO,,5C,,"HYB TOMATO, FMKT IND",DR0607TC,ASIA,
11627409,TOMATO,,5C,a01622a2-98df-416d-8485-a3e580228076,"HYB TOMATO, FMKT IND",MERLICE,EMEA,
11699186,TOMATO,,5C,71557e77-844c-4a72-9779-a5ae3a2755af,"HYB TOMATO, FMKT IND",SV3725TH,EMEA,
11638873,TOMATO,,5C,,"HYB TOMATO, FMKT IND",DRW 7749,ASIA,
12157906,TOMATO,,5C,9cfa7130-8b19-4f97-bf95-cb9baed1bc44,"HYB TOMATO, FMKT IND",LUMINANCE,EMEA,
11947726,TOMATO,,5C,b0e860d0-0e1e-4986-83b1-db07af5e18ef,"HYB TOMATO, FMKT IND",DUCOVERY,AMPAC,
12228895,TOMATO,,5C,,"HYB TOMATO, FMKT IND",ABHIRANG,ASIA,
11165250,TOMATO,,5C,6bc94b71-f297-416c-98e0-afc740590020,"HYB TOMATO, FMKT IND",JUANITA,AMPAC,
12377335,TOMATO,,5C,,"HYB TOMATO, FMKT IND",ETEREI,AMPAC,
11947726,TOMATO,,5C,851fcd7c-6c3b-48d9-af90-a57b0230776c,"HYB TOMATO, FMKT IND",DUCOVERY,EMEA,
11627672,TOMATO,,5C,1c8f94ad-945d-431d-b3ef-ee2f71c371d7,"HYB TOMATO, FMKT IND",ENCORE,EMEA,
11182046,TOMATO,,5C,fc7a738a-5b8a-49da-b97a-a5c659b04939,"HYB TOMATO, FMKT IND",FLORINO,AMPAC,
11234912,TOMATO,,5C,957f5b41-3b22-476c-b188-5719dddbdfc3,"HYB TOMATO, FMKT IND",CASTELLA,AMPAC,
12286517,TOMATO,,5C,d9b0b036-86d7-44ea-9de6-b160fc0ad9ff,"HYB TOMATO, FMKT IND",ESHKOL,EMEA,
10762582,TOMATO,,5C,9653dc4c-0aaa-4d2d-8d5b-99710db462c6,"HYB TOMATO, FMKT IND",ROBIN VFSC BD,EMEA,
11196292,TOMATO,,5C,9860eded-1012-4bf0-b2b7-be38ec30651f,"HYB TOMATO, FMKT IND",YIGIDO,EMEA,
11166781,TOMATO,,5C,8f85a155-5681-4bc1-a9dd-aa07069ecece,"HYB TOMATO, FMKT IND",TOMIMARU MUCHOO,AMPAC,
11171977,TOMATO,,5C,f26c4425-e295-4c3e-a45e-d03153681a35,"HYB TOMATO, FMKT IND",CONCHITA,EMEA,
11081827,TOMATO,,5C,e04bd534-b7f9-4716-8fee-fb2b3baaf5b2,"HYB TOMATO, FMKT IND",DR4299TC,ASIA,
10757709,TOMATO,,5C,99b08d71-4eb8-4132-a1ba-ac8f0335c056,"HYB TOMATO, FMKT IND",BETTER BOY,AMPAC,
11165216,TOMATO,,5C,ff7f2d2e-7912-45b6-b9b2-bb16b90a07e6,"HYB TOMATO, FMKT IND",REALEZA,EMEA,
11638873,TOMATO,,5C,,"HYB TOMATO, FMKT IND",DRW 7749,EMEA,
10782507,TOMATO,,5C,b0824867-ae80-4877-85f6-89c90aff1d79,"HYB TOMATO, FMKT IND",TORRANO,AMPAC,
12440868,TOMATO,,5C,,"HYB TOMATO, FMKT IND",CONFIANCE,ASIA,
12377335,TOMATO,,5C,a0d0a333-e671-4c4b-b8e7-3b530b167038,"HYB TOMATO, FMKT IND",SVTH3675,EMEA,
12440878,TOMATO,,5C,,"HYB TOMATO, FMKT IND",TORELINO,ASIA,
11166781,TOMATO,,5C,10d7ab4f-8823-441b-8ba9-c3b2cdd30872,"HYB TOMATO, FMKT IND",TOMIMARU MUCHOO,ASIA,
11699336,TOMATO,,5C,,"HYB TOMATO, FMKT IND",SV4224TH,ASIA,
12156690,TOMATO,,5C,1e26b3db-860a-4095-842f-b3b4ab76c23d,"HYB TOMATO, FMKT IND",DR4167TC,ASIA,
11166781,TOMATO,,5C,67122fa3-8478-4467-abc7-a14419dbf410,"HYB TOMATO, FMKT IND",RAFITO,EMEA,
12377337,TOMATO,,5C,c440346d-0725-4dd0-8603-74754592c4eb,"HYB TOMATO, FMKT IND",BESUTO,EMEA,
11627458,TOMATO,,5C,,"HYB TOMATO, FMKT IND",LISTELL,ASIA,
11172075,TOMATO,,5C,,"HYB TOMATO, FMKT IND",ADMIRO,EMEA,
11234906,TOMATO,,5C,c2198b60-464c-41a3-bd28-d7be11d13bc9,"HYB TOMATO, FMKT IND",SPEEDELLA,EMEA,
11188962,TOMATO,,5C,d12be05d-2f8c-4172-9713-8f4094364bf6,"HYB TOMATO, FMKT IND",ALTESS,EMEA,
11617074,TOMATO,,5C,3381a7f8-f1d8-4629-b810-8494c0d3f307,"HYB TOMATO, FMKT IND",RUBELLITE,ASIA,
11644687,TOMATO,,5C,2d614012-0751-4458-9191-9b809f397e61,"HYB TOMATO, FMKT IND",TORERO,AMPAC,
12440878,TOMATO,,5C,012e88d5-0faa-4bf9-b6e2-d417267fcf63,"HYB TOMATO, FMKT IND",TORELINO,EMEA,
12157898,TOMATO,,5C,542ac878-abbb-4d3e-959f-63c6dba9e224,"HYB TOMATO, FMKT IND",SEVANCE,ASIA,
11639207,TOMATO,,5C,11ed86c3-3cce-4f2e-bb12-8321cbcb98cf,"HYB TOMATO, FMKT IND",MARTEZ,EMEA,
12174852,TOMATO,,5C,26f62cc2-50a6-4b91-bf8c-23b092033fe6,"HYB TOMATO, FMKT IND",SV1970TS,EMEA,
12566781,TOMATO,,5C,9d2dfcc0-c441-4458-8d95-26b846bc16d6,"HYB TOMATO, FMKT IND",PROFANCE,ASIA,
11627721,TOMATO,,5C,4ac2f6f3-eb16-4b46-ba83-b0e0a7a456e8,"HYB TOMATO, FMKT IND",SANTAWEST,EMEA,
11627721,TOMATO,,5C,550e7f75-f933-4425-ad78-776fcd896937,"HYB TOMATO, FMKT IND",SANTAWEST,AMPAC,
12935220,TOMATO,,5C,,"HYB TOMATO, FMKT IND",DAMARESS,EMEA,B
11625097,TOMATO,,5C,995770b5-a100-4645-8192-c17573d0864e,"HYB TOMATO, FMKT IND",SV0948TS,ASIA,
11196994,TOMATO,,5C,,"HYB TOMATO, FMKT IND",INGRID,EMEA,
12512787,TOMATO,,5C,7373ece6-a901-45d6-b051-5f75db7f9ba4,"HYB TOMATO, FMKT IND",DELISHER,ASIA,
11234912,TOMATO,,5C,91f7d379-17b6-4a05-bcef-1ebff8aa25d2,"HYB TOMATO, FMKT IND",CASTELLA,EMEA,
12157898,TOMATO,,5C,,"HYB TOMATO, FMKT IND",SEVANCE,AMPAC,
10802737,TOMATO,,5C,c8330c71-9b05-4d67-8f92-95aa63881bd6,"HYB TOMATO, FMKT IND",KOMEETT,EMEA,
12512787,TOMATO,,5C,,"HYB TOMATO, FMKT IND",DELISHER,EMEA,
11627544,TOMATO,,5C,,"HYB TOMATO, FMKT IND",CARMINIO,EMEA,
11081827,TOMATO,,5C,48fe910e-e9ff-4a5d-b997-02321f7e3099,"HYB TOMATO, FMKT IND",DR4299TC,AMPAC,
11182046,TOMATO,,5C,2329d345-d741-4dbf-b05b-84006faa78ff,"HYB TOMATO, FMKT IND",FLORRYNO,EMEA,
12377337,TOMATO,,5C,9d399359-4ec3-4f16-a330-8de17e5cfd59,"HYB TOMATO, FMKT IND",BESUTO,AMPAC,
12440868,TOMATO,,5C,,"HYB TOMATO, FMKT IND",CONFIANCE,EMEA,
11617033,TOMATO,,5C,,"HYB TOMATO, FMKT IND",SV4401TJ,AMPAC,
11637936,TOMATO,,5C,,"HYB TOMATO, FMKT IND",URIBURI,EMEA,
10769206,TOMATO,,5C,94413984-ae69-42d9-9e91-a5491e905414,"HYB TOMATO, FMKT IND",PINK GIRL,AMPAC,
11642461,TOMATO,,5C,,"HYB TOMATO, FMKT IND",VENTERO,EMEA,
11627409,TOMATO,,5C,71bc9a5b-55ce-442b-bf0b-728e36595d37,"HYB TOMATO, FMKT IND",MERLICE,AMPAC,
11627409,TOMATO,,5C,520530ac-4ac6-4c27-ab55-719c2e56a937,"HYB TOMATO, FMKT IND",MERLICE,ASIA,
11172065,TOMATO,,5C,44445df0-1d72-49e5-8f1b-535dce83dfd5,"HYB TOMATO, FMKT IND",DRC 186,EMEA,
10800880,TOMATO,,5C,0aea8aee-a91c-4a09-b187-7da4169cfeb5,"HYB TOMATO, FMKT IND",MELODIA,EMEA,
11690037,TOMATO,,5C,b2a27b62-d9e6-40c5-b264-3fa7d81e809b,"HYB TOMATO, FMKT IND",SV0244TG,ASIA,
11196292,TOMATO,,5C,5fa840b7-4d2e-49da-bbef-5efc7fb1145a,"HYB TOMATO, FMKT IND",DRW 7742,AMPAC,
11699336,TOMATO,,5C,8591cce1-ab02-4ab6-a57a-743bc9761552,"HYB TOMATO, FMKT IND",FEISTY RED,EMEA,
11627479,TOMATO,,5C,,"HYB TOMATO, FMKT IND",SV7845TH,EMEA,
12157898,TOMATO,,5C,ced3f81c-4020-4082-bf6e-325e61f72f63,"HYB TOMATO, FMKT IND",SEVANCE,EMEA,
11644687,TOMATO,,5C,7f62bdb2-7c5c-4040-8f5d-bebf7cc4e12b,"HYB TOMATO, FMKT IND",TORERO,EMEA,
11206028,TOMATO,,5C,,"HYB TOMATO, FMKT IND",DRW 7810,AMPAC,
11165250,TOMATO,,5C,0f5bde08-86a2-4229-890e-30d3f3b1ab54,"HYB TOMATO, FMKT IND",JUANITA,ASIA,
10817084,TOMATO,,5C,25b20ffc-7365-40c9-b1d8-85d1dca2d30d,"HYB TOMATO, FMKT IND",BIG BEEF,EMEA,
11169150,TOMATO,,5C,d523e3a1-35dd-4ed1-a9f6-ff60b33311fa,"HYB TOMATO, FMKT IND",FAVORITA,AMPAC,
11627458,TOMATO,,5C,,"HYB TOMATO, FMKT IND",LISTELL,EMEA,
12352303,TOMATO,,5C,,"HYB TOMATO, FMKT IND",SVTH7012,ASIA,
12156690,TOMATO,,5C,,"HYB TOMATO, FMKT IND",DR4167TC,AMPAC,
11627435,TOMATO,,5C,9b33494d-828d-47e9-b21e-01cc4a66c0b0,"HYB TOMATO, FMKT IND",GERONIMO F1,AMPAC,
12892630,TOMATO,,5C,0a75330c-57b9-4af7-a20b-811ab38e08d9,"HYB TOMATO, FMKT IND",EL34,AMPAC,
10771217,TOMATO,,5C,676cdb3e-cc7b-417c-85da-cc602b90a88e,"HYB TOMATO, FMKT IND",PIO,AMPAC,
10832511,TOMATO,,5C,,"HYB TOMATO, FMKT IND",BODAR,EMEA,
11638873,TOMATO,,5C,47cf1689-da70-4ec2-be6b-c5f751f08c79,"HYB TOMATO, FMKT IND",DRW 7749,AMPAC,
12566781,TOMATO,,5C,fc00d327-3fe4-41b8-be69-a1dfbca08996,"HYB TOMATO, FMKT IND",PROFANCE,EMEA,
11627340,TOMATO,,5C,,"HYB TOMATO, FMKT IND",DSW 8100,EMEA,
11748352,TOMATO,,5C,0990257c-6635-425b-b0b9-ab20d480edff,"HYB TOMATO, FMKT IND",DR0607TC,EMEA,
11625097,TOMATO,,5C,5161fbef-1ed6-45dd-86a6-c9b5cd869cdf,"HYB TOMATO, FMKT IND",SV0948TS,EMEA,
11172065,TOMATO,,5C,310d1781-a565-407c-98d1-5a9ac3eca8e2,"HYB TOMATO, FMKT IND",FLAVORINO,ASIA,
11165250,TOMATO,,5C,9d5e0c83-2479-4942-8442-a8573cccb788,"HYB TOMATO, FMKT IND",JUANITA,EMEA,
10817084,TOMATO,,5C,,"HYB TOMATO, FMKT IND",BIG BEEF,AMPAC,
11169150,TOMATO,,5C,5af63258-0217-42ee-adbf-a24036f562b9,"HYB TOMATO, FMKT IND",FAVORITA,EMEA,
11234906,TOMATO,,5C,7928a353-923b-490d-9610-f9223b0d3737,"HYB TOMATO, FMKT IND",SPEEDELLA,AMPAC,
12401160,TOMATO,,5C,60bc3b3a-c379-4c0e-aa8a-2dc5d3c39eb0,"HYB TOMATO, FMKT IND",SVTH5227,AMPAC,
10769237,TOMATO,,5C,f80554ef-3277-4075-8ca9-78cdfea62f2b,"HYB TOMATO, FMKT IND",UNICORN,AMPAC,
10757711,TOMATO,,5C,a7eac1ea-5041-41f8-9817-41cbc2d01e3c,"HYB TOMATO, PROC",HYPEEL 696,AMPAC,
12182690,TOMATO,,5C,c4c18590-a511-4b23-b46a-8169d70a297d,"HYB TOMATO, PROC",SV8011TM,AMPAC,
12648885,TOMATO,,5C,,"HYB TOMATO, PROC",SVTM9000,AMPAC,
11204704,TOMATO,,5C,3829d46a-510e-407a-8d80-16b2838ecd6f,"HYB TOMATO, PROC",DRI-0319,AMPAC,
11131987,TOMATO,,5C,,"HYB TOMATO, PROC",AB 8058,EMEA,
10757711,TOMATO,,5C,9245a063-af88-4d6a-8fdd-51ad33d2bc11,"HYB TOMATO, PROC",PERFECTPEEL,EMEA,
11204704,TOMATO,,5C,2e4bca02-30b2-4526-b7c8-8b8abb78b479,"HYB TOMATO, PROC",DRI-0319,EMEA,
12648885,TOMATO,,5C,,"HYB TOMATO, PROC",SVTM9000,EMEA,
12809407,TOMATO,,5C,,"HYB TOMATO, PROC",SVTM9013,AMPAC,
11165238,TOMATO,,5C,3ed7d408-c89d-48b6-9009-f8cef5604a3e,"HYB TOMATO, RTSTCK",MULTIFORT,ASIA,
