mtrl_nbr,matrl_typ,prod_hierarchy,fmly_nm,mtrl_grp,specie_nm,fmly_cd,mat_pric_grp,prod_typ_cd,covar_id,variety_nm,variety_cd,scnd_nm,variety_abbrv_cd,rprdctn_typ_nm,gnrtn_cd,basic_mtrl_nbr,basic_mtrl_dsc,semi_100_mtrl_nbr,semi_100_mtrl_dsc,pricing_ref_mtrl_nbr,phase_cd,base_uom_cd,brand_nm,pkg_uom_nm,pkg_uom_desc,pkg_dsc,pkg_typ_dsc,pkg_typ_nm,pkg_siz_nm,trtmnt_cd,trtmnt_dsc,trtmnt_long_dsc,carrier_dsc,seed_enhcmnt_cd,seed_enhcmnt_dsc,mod_dsc,seed_size_dsc,min_wgt_to_size_ratio,nbr_of_sizes_cnt,pllntr_nm,pllntr_abbrv,sllng_env_nm,sllng_env_desc,crop_cd,dffclt_to_prdc_cd,labeling_dsc,pre_prntd_pkg_dsc,matur_index_nbr,brdr_cd,short_mtrl_dsc,chng_dt,blndr_mtrl_dsc,sub_mrkt_nm,sub_sub_mrkt_nm,supply_chain_ownr_nm,pre_cmrcl_nm,shelf_life_days_cnt,royalty_cd,prev_nm_1,prev_nm_2,prev_nm_3,prev_nm_4,prev_nm_5,gross_mrgn_pct,old_mtr_nbr,criticality_nbr,mtrl_pricing_grp_dsc,prod_typ_dsc,gnrtn_nm,basic_tsw,semi_tsw,veg_male_prntl_mtrl_nbr,male_prntl_basic_mtrl_nbr,male_variety_nm,veg_female_prntl_mtrl_nbr,female_prntl_basic_mtrl_nbr,female_variety_nm,carrier_cd,aa_mtrl_cd,brnd_nm_desc,del_ind,futr_mtrl_ind,own_rgn_nm,prod_precmrcl_nm,df_mtrl_ind,scndry_vrty_nm,prod_fmly_cd,prod_fmly_nm,prod_grp_cd,mtrl_grp_desc,owning_segment,refresh_datetime
000000000030484186,HALB,Y6197HTVOPFFDR0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDR,173870608,SVTD9700,361637,,SVTD9700,HYB,C,000000000030484186,VTV.SVTD9700.DRTY.100.000.000,000000000030484187,VTV.SVTD9700.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTD9700.DRTY.100.000.000,2025-05-09,,,,SML,24-9P-FDR-9700,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Round,Commercial Seed,2.837,2.837,000000000030484171,30484165,FDR-9P24-3219,000000000030399808,30399802,FDR-9P20-1052,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030274313,HALB,Y6197HTVOPFFDR0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDR,165576809,SVTD8090,345787,,SVTD8090,HYB,C,000000000030274313,VTV.SVTD8090.DRTY.100.000.000,000000000030274314,VTV.SVTD8090.SEMI.100.000.000,,4B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,3,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTD8090.DRTY.100.000.000,2025-04-02,,,,OPN,19-XJ-FDR-8090,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Round,Commercial Seed,2.837,2.837,000000000011432734,10871547,FDR-16-2113,000000000030274309,30273553,FDR-XJ22-7175,000,DRTY,S - SVS,,,EMEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,OPN,2025-05-15 00:10:02.592369+00:00
000000000030390346,HALB,Y6197HTVOPFFDR0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDR,170540109,SVTD8488,354677,,SVTD8488,HYB,C,000000000030390346,VTV.SVTD8488.DRTY.100.000.000,000000000030390347,VTV.SVTD8488.SEMI.100.000.000,,4B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTD8488.DRTY.100.000.000,2025-01-01,,,,SML,23-9P-FDR-8488,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Round,Commercial Seed,2.837,2.837,000000000011429335,10899505,FDR-877-2332,000000000030390343,30390337,FDR-9P21-9228GMSV,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030387418,HALB,Y6197HTVOPFFDR0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDR,171137109,SVTD8493,354304,,SVTD8493,HYB,C,000000000030387418,VTV.SVTD8493.DRTY.100.000.000,000000000030387419,VTV.SVTD8493.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTD8493.DRTY.100.000.000,2025-01-01,,,,SML,23-HN-FDR-8493,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Round,Commercial Seed,2.837,2.837,000000000030387300,30387294,FDR-9P23-3179,000000000030387183,30387177,FDR-9P21-1063V,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030484296,HALB,Y6197HTVOPFFDR0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDR,173872008,SVTD9705,361632,,SVTD9705,HYB,C,000000000030484296,VTV.SVTD9705.DRTY.100.000.000,000000000030484297,VTV.SVTD9705.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTD9705.DRTY.100.000.000,2025-05-12,,,,SML,24-9P-FDR-9705,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Round,Commercial Seed,2.837,2.837,000000000030484395,30484389,FDR-9P24-3210,000000000030376386,30376320,FDR-9P22-1091,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030371997,HALB,Y6197HTVOPFFDR0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDR,168597709,SVTD8471,352854,,SVTD8471,HYB,C,000000000030371997,VTV.SVTD8471.DRTY.100.000.000,000000000030371998,VTV.SVTD8471.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTD8471.DRTY.100.000.000,2024-09-11,,,,SML,22-9P-FDR-8471,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Round,Commercial Seed,2.837,2.837,000000000030218087,30218081,FDS-HN20-4971V,000000000030371994,30371988,FDR-9P22-1090,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030382951,HALB,Y6197HTVOPFFDR0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDR,170968209,SVTD8135,353928,,SVTD8135,HYB,C,000000000030382951,VTV.SVTD8135.DRTY.100.000.000,000000000030382952,VTV.SVTD8135.SEMI.100.000.000,,4B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,3,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTD8135.DRTY.100.000.000,2025-04-23,,,,OPN,24-XJ-FDR-8135,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Round,Commercial Seed,2.837,2.837,000000000012802405,12802399,FDR-XJ17-7150,000000000030382072,30382066,FDR-XJ24-7181,000,DRTY,S - SVS,,,EMEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,OPN,2025-05-15 00:10:02.592369+00:00
000000000030477875,HALB,Y6197HTVOPFFDR0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDR,173252909,SVTD8500,360672,,SVTD8500,HYB,C,000000000030477875,VTV.SVTD8500.DRTY.100.000.000,000000000030477876,VTV.SVTD8500.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTD8500.DRTY.100.000.000,2025-04-15,,,,SML,24-9P-FDR-8500,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Round,Commercial Seed,2.837,2.837,000000000030387328,30387322,FDR-9P23-3155,000000000030477653,30477647,FDR-9P24-1154,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030290382,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,168376909,SVTE8741,347325,,SVTE8741,HYB,C,000000000030290382,VTV.SVTE8741.DRTY.100.000.000,000000000030290383,VTV.SVTE8741.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,3,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8741.DRTY.100.000.000,2024-09-11,,,,SML,22-HN-FDS-8741,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000030212365,30212359,FDS-HN21-7803,000000000030290377,30290371,FDS-HN22-5828,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030366735,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,170078709,SVTE8754,352663,,SVTE8754,HYB,C,000000000030366735,VTV.SVTE8754.DRTY.100.000.000,000000000030366736,VTV.SVTE8754.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8754.DRTY.100.000.000,2025-01-01,,,,SML,23-HN-FDS-8754,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000030140607,30140601,FDS-HN20-4963,000000000030366756,30366750,FDS-HN23-5012,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030378135,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,170902909,SVTE8825,353472,,SVTE8825,HYB,C,000000000030378135,VTV.SVTE8825.DRTY.100.000.000,000000000030378136,VTV.SVTE8825.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,3,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8825.DRTY.100.000.000,2025-01-06,,,,SML,24-YA-FDS-8825,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000030378132,30378126,FDS-YA24-6083,000000000030378122,30378116,FDR-YA24-7179,000,DRTY,S - SVS,,,EMEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030381859,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,170938109,SVTE8762,353836,,SVTE8762,HYB,C,000000000030381859,VTV.SVTE8762.DRTY.100.000.000,000000000030381860,VTV.SVTE8762.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8762.DRTY.100.000.000,2025-01-01,,,,SML,23-HN-FDS-8762,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000030376546,30376540,FDS-HN23-7020,000000000030381846,30381840,FDS-HN23-5017,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030382948,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,170968509,SVTE8773,353985,,SVTE8773,HYB,C,000000000030382948,VTV.SVTE8773.DRTY.100.000.000,000000000030382949,VTV.SVTE8773.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,3,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8773.DRTY.100.000.000,2025-01-06,,,,OPN,24-XJ-FDS-8773,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000012150921,12150915,PSQXL13-1019,000000000030382062,30382056,FDR-XJ24-7180,000,DRTY,S - SVS,,,EMEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,OPN,2025-05-15 00:10:02.592369+00:00
000000000030366827,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,170087309,SVTE8750,352633,,SVTE8750,HYB,C,000000000030366827,VTV.SVTE8750.DRTY.100.000.000,000000000030366828,VTV.SVTE8750.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8750.DRTY.100.000.000,2025-01-01,,,,SML,23-HN-FDS-8750,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000030140607,30140601,FDS-HN20-4963,000000000030366856,30366850,FDS-HN23-6027,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030387416,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,171107309,SVTE8768,354321,,SVTE8768,HYB,C,000000000030387416,VTV.SVTE8768.DRTY.100.000.000,000000000030387417,VTV.SVTE8768.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8768.DRTY.100.000.000,2025-01-01,,,,SML,23-HN-FDS-8768,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000030387286,30387280,FDS-HN23-7059,000000000030061973,30061967,FDS-HN19-4908,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030387369,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,171146909,SVTE8769,354320,,SVTE8769,HYB,C,000000000030387369,VTV.SVTE8769.DRTY.100.000.000,000000000030387370,VTV.SVTE8769.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8769.DRTY.100.000.000,2025-01-01,,,,SML,23-HN-FDS-8769,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000030387223,30387217,FDS-HN23-8055,000000000030387213,30387207,FDS-HN23-6049,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030475673,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,173513208,SVTE8336,360391,,SVTE8336,HYB,C,000000000030475673,VTV.SVTE8336.DRTY.100.000.000,000000000030475674,VTV.SVTE8336.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,4,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8336.DRTY.100.000.000,2025-04-11,,,,OPN,25-YA-FDS-8336,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000030465332,30465326,FDS-YA24-9287,000000000012401269,12401263,FDRXJ14-7092,000,DRTY,S - SVS,,,NAM,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,OPN,2025-05-15 00:10:02.592369+00:00
000000000030290552,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,168366809,SVTE8743,347438,,SVTE8743,HYB,C,000000000030290552,VTV.SVTE8743.DRTY.100.000.000,000000000030290553,VTV.SVTE8743.SEMI.100.000.000,,4B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8743.DRTY.100.000.000,2024-09-20,,,,SML,22-HN-FDS-8743,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000030290547,30290521,FDS-HN22-7808,000000000030290517,30290471,FDS-HN22-6017,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030414107,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,171967809,SVTE8770,357173,,SVTE8770,HYB,C,000000000030414107,VTV.SVTE8770.DRTY.100.000.000,000000000030414108,VTV.SVTE8770.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,3,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8770.DRTY.100.000.000,2025-01-06,,,,OPN,24-XJ-FDS-8770,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000012150921,12150915,PSQXL13-1019,000000000030411171,30411165,FDR-XJ24-7184,000,DRTY,S - SVS,,,EMEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,OPN,2025-05-15 00:10:02.592369+00:00
000000000030387371,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,171147009,SVTE8764,354302,,SVTE8764,HYB,C,000000000030387371,VTV.SVTE8764.DRTY.100.000.000,000000000030387372,VTV.SVTE8764.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8764.DRTY.100.000.000,2025-01-01,,,,SML,23-HN-FDS-8764,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000030387243,30387237,FDS-HN23-7063,000000000030387233,30387227,FDS-HN23-7045,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030211268,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,163197409,PAPAWADI,336491,,PAPAWADI,HYB,C,000000000030211268,VTV.PAPAWADI.DRTY.100.000.000,000000000030211269,VTV.PAPAWADI.SEMI.100.000.000,,5X,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.PAPAWADI.DRTY.100.000.000,2025-01-01,,,,SML,20-HN-FDS-8715,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.85,2.85,000000000030211253,30211247,FDS-HN20-4952,000000000012896349,12896343,FDS-HN17-4846,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030297035,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,168587509,SVTE8744,348062,,SVTE8744,HYB,C,000000000030297035,VTV.SVTE8744.DRTY.100.000.000,000000000030297036,VTV.SVTE8744.SEMI.100.000.000,,4B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,3,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8744.DRTY.100.000.000,2025-01-01,,,,SML,22-HN-FDS-8744,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000030296374,30296368,FDS-HN22-8022,000000000030061973,30061967,FDS-HN19-4908,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030290550,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,168366909,SVTE8739,347355,,SVTE8739,HYB,C,000000000030290550,VTV.SVTE8739.DRTY.100.000.000,000000000030290551,VTV.SVTE8739.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8739.DRTY.100.000.000,2024-09-11,,,,SML,22-HN-FDS-8739,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000030104752,30104746,FDS-HN19-4884,000000000030290467,30290011,FDS-HN22-5838,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030290995,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,168342709,SVTE8737,347525,,SVTE8737,HYB,C,000000000030290995,VTV.SVTE8737.DRTY.100.000.000,000000000030290996,VTV.SVTE8737.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8737.DRTY.100.000.000,2025-01-01,,,,SML,22-HN-FDS-8737,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000030290992,30290986,FDS-HN21-8006,000000000030140399,30140393,FDS-HN17-4825,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030387373,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,171070909,SVTE8763,354348,,SVTE8763,HYB,C,000000000030387373,VTV.SVTE8763.DRTY.100.000.000,000000000030387374,VTV.SVTE8763.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8763.DRTY.100.000.000,2025-01-01,,,,SML,23-HN-FDS-8763,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000030197377,30197371,FDS-HN21-8004V,000000000030376516,30376510,FDS-HN23-6028,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030172714,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,158556909,TAWALA,328393,,TAWALA,HYB,C,000000000030172714,VTV.TAWALA.DRTY.100.000.000,000000000030173615,VTV.TAWALA.SEMI.100.000.000,,5X,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,3,,,OPF,Open Field 1,089H,,,,0.0,,VTV.TAWALA.DRTY.100.000.000,2025-01-06,,,,SML,21-9W-FDS-8805,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.85,2.85,000000000030165062,30165056,FDS-9W21-3040,000000000030165086,30165080,FDS-9W21-4568,000,DRTY,S - SVS,,,EMEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000030298073,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,168356909,SVTE8809,348281,,SVTE8809,HYB,C,000000000030298073,VTV.SVTE8809.DRTY.100.000.000,000000000030298074,VTV.SVTE8809.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,4,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8809.DRTY.100.000.000,2025-01-06,,,,OPN,23-9W-FDS-8809,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.832,2.832,000000000030291436,30291430,FDS-9W22-9042,000000000030291449,30291443,FDS-9W22-4047,000,DRTY,S - SVS,,,SAM,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,OPN,2025-05-15 00:10:02.592369+00:00
000000000030142988,HALB,Y6197HTVOPFFDS0600,SOLANACEOUS,H197,TOMATO,Y6,TV,FDS,156683609,SVTE8839,322205,,SVTE8839,HYB,C,000000000030142988,VTV.SVTE8839.DRTY.100.000.000,000000000030142989,VTV.SVTE8839.SEMI.100.000.000,,4B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,4,,,OPF,Open Field 1,089H,,,,0.0,,VTV.SVTE8839.DRTY.100.000.000,2025-01-06,,,,OPN,18-XJ-FDS-8839,,,,,,,,P0,,,"HYB TOMATO, FMKT DET",FM Determinate Saladette,Commercial Seed,2.85,2.85,000000000030135667,30135661,FDS-YA16-6300V,000000000011445531,11093063,FDR-177-KAW,000,DRTY,S - SVS,,,NAM,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,OPN,2025-05-15 00:10:02.592369+00:00
